"Postcode"	"City"	"Usage"	"Municipality code"	"Municipality"	"Region code"	"Region"	"Latitude"	"Longitude"	"Quality code"	"Quality description"
7530	"Meråker"	"Gateadresser"	1711	"Meråker"	17	"Nord-Trøndelag"	63.42	11.76	1	"Koordinatane er kontrollerte av yr.no"
7531	"Meråker"	"Postboksar"	1711	"Meråker"	17	"Nord-Trøndelag"	63.42	11.74	1	"Koordinatane gjeld postkontoret"
7533	"Kopperå"	"Gateadresser"	1711	"Meråker"	17	"Nord-Trøndelag"	63.4	11.85	1	"Koordinatane er kontrollerte av yr.no"
7570	"Hell"	"Postboksar"	1714	"Stjørdal"	17	"Nord-Trøndelag"	63.45	10.91	1	"Koordinatane gjeld postkontoret"
7600	"Levanger"	"Gateadresser"	1719	"Levanger"	17	"Nord-Trøndelag"	63.75	11.3	1	"Koordinatane er kontrollerte av yr.no"
7601	"Levanger"	"Postboksar"	1719	"Levanger"	17	"Nord-Trøndelag"	63.75	11.3	1	"Koordinatane gjeld postkontoret"
7609	"Levanger"	"Serviceboksar"	1719	"Levanger"	17	"Nord-Trøndelag"	63.75	11.3	1	"Koordinatane er kontrollerte av yr.no"
7610	"Levanger"	"Postboksar"	1719	"Levanger"	17	"Nord-Trøndelag"	63.75	11.3	5	"Koordinatane er retta av ein yr.no-brukar"
7619	"Skogn"	"Postboksar"	1719	"Levanger"	17	"Nord-Trøndelag"	63.7	11.19	1	"Koordinatane gjeld postkontoret"
7620	"Skogn"	"Gateadresser"	1719	"Levanger"	17	"Nord-Trøndelag"	63.7	11.19	1	"Koordinatane er kontrollerte av yr.no"
7622	"Markabygda"	"Gateadresser"	1719	"Levanger"	17	"Nord-Trøndelag"	63.64	11.27	1	"Koordinatane er kontrollerte av yr.no"
7623	"Ronglan"	"Gateadresser"	1719	"Levanger"	17	"Nord-Trøndelag"	63.67	11.12	1	"Koordinatane er kontrollerte av yr.no"
7624	"Ekne"	"Gateadresser"	1719	"Levanger"	17	"Nord-Trøndelag"	63.7	11.04	1	"Koordinatane er kontrollerte av yr.no"
7629	"Ytterøy"	"Gateadresser"	1719	"Levanger"	17	"Nord-Trøndelag"	63.8	11.13	1	"Koordinatane er kontrollerte av yr.no"
7630	"Åsen"	"Gateadresser"	1719	"Levanger"	17	"Nord-Trøndelag"	63.61	11.05	1	"Koordinatane er kontrollerte av yr.no"
7631	"Åsen"	"Postboksar"	1719	"Levanger"	17	"Nord-Trøndelag"	63.61	11.05	1	"Koordinatane gjeld postkontoret"
7632	"Åsenfjord"	"Gateadresser"	1719	"Levanger"	17	"Nord-Trøndelag"	63.59	10.91	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7633	"Frosta"	"Gateadresser"	1717	"Frosta"	17	"Nord-Trøndelag"	63.59	10.74	1	"Koordinatane er kontrollerte av yr.no"
7634	"Frosta"	"Postboksar"	1717	"Frosta"	17	"Nord-Trøndelag"	63.58	10.74	1	"Koordinatane gjeld postkontoret"
7650	"Verdal"	"Gateadresser"	1721	"Verdal"	17	"Nord-Trøndelag"	63.79	11.48	1	"Koordinatane er kontrollerte av yr.no"
7651	"Verdal"	"Postboksar"	1721	"Verdal"	17	"Nord-Trøndelag"	63.79	11.48	1	"Koordinatane gjeld postkontoret"
7658	"Verdal"	"Postboksar"	1721	"Verdal"	17	"Nord-Trøndelag"	63.78	11.47	1	"Koordinatane gjeld postkontoret"
7659	"Verdal"	"Serviceboksar"	1721	"Verdal"	17	"Nord-Trøndelag"	63.79	11.48	1	"Koordinatane er kontrollerte av yr.no"
7660	"Vuku"	"Gateadresser og postboksar"	1721	"Verdal"	17	"Nord-Trøndelag"	63.78	11.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7663	"Stiklestad"	"Gateadresser"	1721	"Verdal"	17	"Nord-Trøndelag"	63.8	11.56	1	"Koordinatane er kontrollerte av yr.no"
7670	"Inderøy"	"Gateadresser"	1729	"Inderøy"	17	"Nord-Trøndelag"	63.87	11.3	1	"Koordinatane er kontrollerte av yr.no"
7671	"Inderøy"	"Postboksar"	1729	"Inderøy"	17	"Nord-Trøndelag"	63.87	11.3	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7690	"Mosvik"	"Gateadresser og postboksar"	1723	"Mosvik"	17	"Nord-Trøndelag"	63.82	11	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7701	"Steinkjer"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.49	1	"Koordinatane gjeld postkontoret"
7702	"Steinkjer"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.49	1	"Koordinatane gjeld postkontoret"
7703	"Steinkjer"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.49	1	"Koordinatane gjeld postkontoret"
7704	"Steinkjer"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.49	1	"Koordinatane gjeld postkontoret"
7705	"Steinkjer"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.49	1	"Koordinatane gjeld postkontoret"
7707	"Steinkjer"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.49	1	"Koordinatane gjeld postkontoret"
7708	"Steinkjer"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.49	1	"Koordinatane gjeld postkontoret"
7709	"Steinkjer"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.5	1	"Koordinatane gjeld postkontoret"
7710	"Sparbu"	"Gateadresser og postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	63.92	11.43	5	"Koordinatane er retta av ein yr.no-brukar"
7711	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	63.99	11.5	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7712	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64	11.48	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7713	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.51	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7715	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.03	11.49	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7716	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.02	11.54	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7717	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.08	11.64	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7718	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64	11.88	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7724	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.04	11.49	5	"Koordinatane er retta av ein yr.no-brukar"
7725	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.02	11.48	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7726	"Steinkjer"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.02	11.49	1	"Koordinatane gjeld postkontoret"
7728	"Steinkjer"	"Serviceboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.02	11.48	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7729	"Steinkjer"	"Serviceboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	"64.0149 "	11.5	1	"Koordinatane er kontrollerte av yr.no"
7730	"Beitstad"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.09	11.36	1	"Koordinatane er kontrollerte av yr.no"
7732	"Steinkjer"	"Gateadresser"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.14	11.74	5	"Koordinatane er retta av ein yr.no-brukar"
7734	"Steinkjer"	"Firma med eige postnummer"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.5	1	"Koordinatane er kontrollerte av yr.no"
7735	"Steinkjer"	"Firma med eige postnummer"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.48	1	"Koordinatane er kontrollerte av yr.no"
7736	"Steinkjer"	"Firma med eige postnummer"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.49	1	"Koordinatane er kontrollerte av yr.no"
7737	"Steinkjer"	"Firma med eige postnummer"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.03	11.5	1	"Koordinatane er kontrollerte av yr.no"
7738	"Steinkjer"	"Firma med eige postnummer"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.01	11.49	1	"Koordinatane er kontrollerte av yr.no"
7739	"Beitstad"	"Postboksar"	1702	"Steinkjer"	17	"Nord-Trøndelag"	64.11	11.39	1	"Koordinatane gjeld postkontoret"
7745	"Oppland"	"Gateadresser"	1749	"Flatanger"	17	"Nord-Trøndelag"	64.22	10.49	5	"Koordinatane er retta av ein yr.no-brukar"
7746	"Hasvåg"	"Gateadresser"	1749	"Flatanger"	17	"Nord-Trøndelag"	64.44	10.6	1	"Koordinatane er kontrollerte av yr.no"
7750	"Namdalseid"	"Gateadresser"	1725	"Namdalseid"	17	"Nord-Trøndelag"	64.22	11.22	5	"Koordinatane er retta av ein yr.no-brukar"
7751	"Namdalseid"	"Postboksar"	1725	"Namdalseid"	17	"Nord-Trøndelag"	64.24	11.21	1	"Koordinatane gjeld postkontoret"
7760	"Snåsa"	"Gateadresser"	1736	"Snåsa"	17	"Nord-Trøndelag"	64.24	12.38	5	"Koordinatane er retta av ein yr.no-brukar"
7761	"Snåsa"	"Postboksar"	1736	"Snåsa"	17	"Nord-Trøndelag"	64.24	12.37	5	"Koordinatane er retta av ein yr.no-brukar"
7770	"Flatanger"	"Gateadresser"	1749	"Flatanger"	17	"Nord-Trøndelag"	64.5	10.9	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7771	"Flatanger"	"Postboksar"	1749	"Flatanger"	17	"Nord-Trøndelag"	64.5	10.89	1	"Koordinatane gjeld postkontoret"
7777	"Nord-Statland"	"Gateadresser og postboksar"	1725	"Namdalseid"	17	"Nord-Trøndelag"	64.5	11.15	5	"Koordinatane er retta av ein yr.no-brukar"
7790	"Malm"	"Gateadresser"	1724	"Verran"	17	"Nord-Trøndelag"	64.07	11.22	5	"Koordinatane er retta av ein yr.no-brukar"
7791	"Malm"	"Postboksar"	1724	"Verran"	17	"Nord-Trøndelag"	64.08	11.22	1	"Koordinatane gjeld postkontoret"
7796	"Follafoss"	"Gateadresser og postboksar"	1724	"Verran"	17	"Nord-Trøndelag"	63.99	11.11	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7797	"Verrabotn"	"Gateadresser"	1724	"Verran"	17	"Nord-Trøndelag"	63.8	10.58	5	"Koordinatane er retta av ein yr.no-brukar"
7800	"Namsos"	"Gateadresser"	1703	"Namsos"	17	"Nord-Trøndelag"	64.47	11.49	5	"Koordinatane er retta av ein yr.no-brukar"
7801	"Namsos"	"Postboksar"	1703	"Namsos"	17	"Nord-Trøndelag"	64.47	11.49	1	"Koordinatane gjeld postkontoret"
7808	"Namsos"	"Postboksar"	1703	"Namsos"	17	"Nord-Trøndelag"	64.47	11.52	1	"Koordinatane gjeld postkontoret"
7809	"Namsos"	"Serviceboksar"	1703	"Namsos"	17	"Nord-Trøndelag"	64.44	11.36	1	"Koordinatane er kontrollerte av yr.no"
7817	"Salsnes"	"Gateadresser"	1748	"Fosnes"	17	"Nord-Trøndelag"	64.69	11.44	5	"Koordinatane er retta av ein yr.no-brukar"
7818	"Lund"	"Gateadresser"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.77	11.6	5	"Koordinatane er retta av ein yr.no-brukar"
7819	"Fosslandsosen"	"Gateadresser"	1703	"Namsos"	17	"Nord-Trøndelag"	64.54	11.27	1	"Koordinatane er kontrollerte av yr.no"
7820	"Spillum"	"Gateadresser og postboksar"	1703	"Namsos"	17	"Nord-Trøndelag"	64.46	11.53	5	"Koordinatane er retta av ein yr.no-brukar"
7822	"Bangsund"	"Gateadresser og postboksar"	1703	"Namsos"	17	"Nord-Trøndelag"	64.39	11.39	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7856	"Jøa"	"Gateadresser"	1748	"Fosnes"	17	"Nord-Trøndelag"	64.66	11.27	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7860	"Skage i Namdalen"	"Gateadresser"	1744	"Overhalla"	17	"Nord-Trøndelag"	64.46	11.77	5	"Koordinatane er retta av ein yr.no-brukar"
7863	"Overhalla"	"Gateadresser"	1744	"Overhalla"	17	"Nord-Trøndelag"	64.49	11.95	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7864	"Overhalla"	"Postboksar"	1744	"Overhalla"	17	"Nord-Trøndelag"	64.49	11.95	1	"Koordinatane gjeld postkontoret"
7869	"Skage i Namdalen"	"Postboksar"	1744	"Overhalla"	17	"Nord-Trøndelag"	64.46	11.76	1	"Koordinatane gjeld postkontoret"
7870	"Grong"	"Gateadresser"	1742	"Grong"	17	"Nord-Trøndelag"	64.46	12.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7871	"Grong"	"Postboksar"	1742	"Grong"	17	"Nord-Trøndelag"	64.47	12.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7873	"Harran"	"Gateadresser og postboksar"	1742	"Grong"	17	"Nord-Trøndelag"	64.56	12.49	1	"Koordinatane gjeld postkontoret"
7882	"Nordli"	"Gateadresser og postboksar"	1738	"Lierne"	17	"Nord-Trøndelag"	64.46	13.59	1	"Koordinatane gjeld postkontoret"
7884	"Sørli"	"Gateadresser og postboksar"	1738	"Lierne"	17	"Nord-Trøndelag"	64.22	13.83	1	"Koordinatane gjeld postkontoret"
7890	"Namsskogan"	"Gateadresser og postboksar"	1740	"Namsskogan"	17	"Nord-Trøndelag"	64.93	13.16	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7892	"Trones"	"Gateadresser og postboksar"	1740	"Namsskogan"	17	"Nord-Trøndelag"	64.74	12.84	1	"Koordinatane gjeld postkontoret"
7893	"Skorovatn"	"Gateadresser"	1740	"Namsskogan"	17	"Nord-Trøndelag"	64.64	13.11	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7896	"Brekkvasselv"	"Gateadresser"	1740	"Namsskogan"	17	"Nord-Trøndelag"	64.85	13.01	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7898	"Limingen"	"Gateadresser og postboksar"	1739	"Røyrvik"	17	"Nord-Trøndelag"	64.88	13.56	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7900	"Rørvik"	"Gateadresser og postboksar"	1750	"Vikna"	17	"Nord-Trøndelag"	64.87	11.23	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7901	"Rørvik"	"Postboksar"	1750	"Vikna"	17	"Nord-Trøndelag"	64.86	11.24	1	"Koordinatane gjeld postkontoret"
7940	"Ottersøy"	"Gateadresser og postboksar"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.86	11.29	1	"Koordinatane gjeld postkontoret"
7944	"Indre Nærøy"	"Gateadresser"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.81	11.34	9	"Koordinatane er IKKJE kontrollerte"
7950	"Abelvær"	"Gateadresser"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.73	11.18	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7960	"Salsbruket"	"Gateadresser"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.8	11.83	5	"Koordinatane er retta av ein yr.no-brukar"
7970	"Kolvereid"	"Gateadresser"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.86	11.6	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7971	"Kolvereid"	"Postboksar"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.86	11.6	1	"Koordinatane gjeld postkontoret"
7973	"Gjerdinga"	"Gateadresser"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.95	11.44	1	"Koordinatane er kontrollerte av yr.no"
7976	"Kongsmoen"	"Gateadresser"	1743	"Høylandet"	17	"Nord-Trøndelag"	64.87	12.44	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7977	"Høylandet"	"Gateadresser og postboksar"	1743	"Høylandet"	17	"Nord-Trøndelag"	64.63	12.3	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
7985	"Foldereid"	"Gateadresser og postboksar"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.96	12.18	1	"Koordinatane gjeld postkontoret"
7990	"Naustbukta"	"Gateadresser"	1751	"Nærøy"	17	"Nord-Trøndelag"	64.99	11.76	1	"Koordinatane er kontrollerte av yr.no"
7993	"Gutvik"	"Gateadresser"	1755	"Leka"	17	"Nord-Trøndelag"	65.08	11.83	5	"Koordinatane er retta av ein yr.no-brukar"
7994	"Leka"	"Gateadresser og postboksar"	1755	"Leka"	17	"Nord-Trøndelag"	65.09	11.71	1	"Koordinatane gjeld postkontoret"
7980	"Terråk"	"Gateadresser og postboksar"	1811	"Bindal"	18	"Nordland"	65.09	12.38	5	"Koordinatane er retta av ein yr.no-brukar"
7981	"Harangsfjord"	"Gateadresser"	1811	"Bindal"	18	"Nordland"	65.25	12.31	5	"Koordinatane er retta av ein yr.no-brukar"
7982	"Bindalseidet"	"Gateadresser og postboksar"	1811	"Bindal"	18	"Nordland"	65.13	12.23	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8001	"Bodø"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.28	14.39	1	"Koordinatane gjeld postkontoret"
8002	"Bodø"	"Fleire bruksområde"	1804	"Bodø"	18	"Nordland"	67.28	14.37	1	"Koordinatane er kontrollerte av yr.no"
8003	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.37	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8004	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.39	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8005	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.39	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8006	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.39	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8007	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.4	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8008	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.41	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8009	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.29	14.42	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8010	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.42	5	"Koordinatane er retta av ein yr.no-brukar"
8011	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.29	14.44	5	"Koordinatane er retta av ein yr.no-brukar"
8012	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.3	14.41	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8013	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.46	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8014	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.31	14.43	1	"Koordinatane er kontrollerte av yr.no"
8015	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.31	14.45	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8016	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.38	14.63	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8019	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.51	5	"Koordinatane er retta av ein yr.no-brukar"
8020	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.56	1	"Koordinatane er kontrollerte av yr.no"
8021	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.52	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8022	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.54	5	"Koordinatane er retta av ein yr.no-brukar"
8023	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.55	1	"Koordinatane er kontrollerte av yr.no"
8026	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.29	14.55	5	"Koordinatane er retta av ein yr.no-brukar"
8027	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.29	14.57	5	"Koordinatane er retta av ein yr.no-brukar"
8028	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.54	5	"Koordinatane er retta av ein yr.no-brukar"
8029	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.29	14.59	5	"Koordinatane er retta av ein yr.no-brukar"
8030	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.61	1	"Koordinatane er kontrollerte av yr.no"
8031	"Bodø"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.28	14.55	1	"Koordinatane gjeld postkontoret"
8032	"Bodø"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.28	14.55	1	"Koordinatane gjeld postkontoret"
8037	"Bodø"	"Fleire bruksområde"	1804	"Bodø"	18	"Nordland"	67.28	14.41	1	"Koordinatane er kontrollerte av yr.no"
8038	"Bodø"	"Fleire bruksområde"	1804	"Bodø"	18	"Nordland"	67.28	14.41	1	"Koordinatane er kontrollerte av yr.no"
8039	"Bodø"	"Fleire bruksområde"	1804	"Bodø"	18	"Nordland"	67.28	14.41	1	"Koordinatane er kontrollerte av yr.no"
8041	"Bodø"	"Fleire bruksområde"	1804	"Bodø"	18	"Nordland"	67.28	14.41	1	"Koordinatane er kontrollerte av yr.no"
8047	"Bodø"	"Firma med eige postnummer"	1804	"Bodø"	18	"Nordland"	67.27	14.37	1	"Koordinatane er kontrollerte av yr.no"
8048	"Bodø"	"Firma med eige postnummer"	1804	"Bodø"	18	"Nordland"	67.28	14.38	1	"Koordinatane er kontrollerte av yr.no"
8049	"Bodø"	"Firma med eige postnummer"	1804	"Bodø"	18	"Nordland"	67.29	14.59	1	"Koordinatane er kontrollerte av yr.no"
8050	"Tverlandet"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.3	14.74	5	"Koordinatane er retta av ein yr.no-brukar"
8056	"Saltstraumen"	"Gateadresser og postboksar"	1804	"Bodø"	18	"Nordland"	64.12	18.81	5	"Koordinatane er retta av ein yr.no-brukar"
8058	"Tverlandet"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.3	14.74	1	"Koordinatane gjeld postkontoret"
8063	"Værøy"	"Gateadresser og postboksar"	1857	"Værøy"	18	"Nordland"	67.66	12.69	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8064	"Røst"	"Gateadresser og postboksar"	1856	"Røst"	18	"Nordland"	67.52	12.13	5	"Koordinatane er retta av ein yr.no-brukar"
8070	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.27	14.43	5	"Koordinatane er retta av ein yr.no-brukar"
8071	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.47	5	"Koordinatane er retta av ein yr.no-brukar"
8072	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.26	14.49	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8073	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.47	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8074	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.46	5	"Koordinatane er retta av ein yr.no-brukar"
8075	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.44	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8076	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.44	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8079	"Bodø"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14.49	5	"Koordinatane er retta av ein yr.no-brukar"
8084	"Bodø"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.28	14.37	1	"Koordinatane gjeld postkontoret"
8086	"Bodø"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.3	14.4	1	"Koordinatane gjeld postkontoret"
8087	"Bodø"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.29	14.42	1	"Koordinatane gjeld postkontoret"
8088	"Bodø"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.28	14.42	1	"Koordinatane gjeld postkontoret"
8089	"Bodø"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.28	14.42	1	"Koordinatane gjeld postkontoret"
8091	"Bodø"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.31	14.45	1	"Koordinatane gjeld postkontoret"
8092	"Bodø"	"Fleire bruksområde"	1804	"Bodø"	18	"Nordland"	67.28	14.4	1	"Koordinatane er kontrollerte av yr.no"
8093	"Kjerringøy"	"Gateadresser og postboksar"	1804	"Bodø"	18	"Nordland"	67.52	14.76	5	"Koordinatane er retta av ein yr.no-brukar"
8094	"Fleinvær"	"Gateadresser og postboksar"	1838	"Gildeskål"	18	"Nordland"	"67.1570 "	13.7	1	"Koordinatane er kontrollerte av yr.no"
8095	"Helligvær"	"Gateadresser og postboksar"	1804	"Bodø"	18	"Nordland"	67.42	13.93	1	"Koordinatane er kontrollerte av yr.no"
8096	"Bliksvær"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.28	14	1	"Koordinatane er kontrollerte av yr.no"
8097	"Givær"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	"67.3029 "	13.71	1	"Koordinatane er kontrollerte av yr.no"
8098	"Landegode"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.45	14.38	1	"Koordinatane er kontrollerte av yr.no"
8100	"Misvær"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.12	15	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8102	"Skjerstad"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.23	15.01	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8103	"Breivik i Salten"	"Gateadresser"	1804	"Bodø"	18	"Nordland"	67.2	15.16	1	"Koordinatane er kontrollerte av yr.no"
8108	"Misvær"	"Postboksar"	1804	"Bodø"	18	"Nordland"	67.12	15.01	1	"Koordinatane er kontrollerte av yr.no"
8110	"Moldjord"	"Gateadresser"	1839	"Beiarn"	18	"Nordland"	67.01	14.59	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
8114	"Tollå"	"Gateadresser"	1839	"Beiarn"	18	"Nordland"	66.92	14.77	5	"Koordinatane er retta av ein yr.no-brukar"
8118	"Moldjord"	"Postboksar"	1839	"Beiarn"	18	"Nordland"	66.99	14.76	1	"Koordinatane gjeld postkontoret"
8120	"Nygårdsjøen"	"Gateadresser"	1838	"Gildeskål"	18	"Nordland"	67.11	14.3	5	"Koordinatane er retta av ein yr.no-brukar"
8128	"Ytre Beiarn"	"Gateadresser"	1839	"Beiarn"	18	"Nordland"	67.07	14.55	9	"Koordinatane er IKKJE kontrollerte"
